IL_DepartureDate,IL_ArrivalDate,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Day_of_Week_Departure,Day_of_Week_Arrival,DepartureCountry,ArrivalCountry,LegNumber,StartingPoint,EndingPoint,PaxCount
11-07-25,11-07-25,PEN,BKI,DOM,3,No,No,5,5,Malaysia,Malaysia,A0269,PEN,BKI,16
11-07-25,11-07-25,PEN,BKI,DOM,3,No,No,5,5,Malaysia,Malaysia,A0269,PEN,BKK,9
02-25-25,02-25-25,SIN,BKK,INT,3,No,No,2,2,Singapore,Thailand,A0388,SIN,BKK,10
05-15-25,05-15-25,KUL,SIN,INT,3,No,No,4,4,Malaysia,Singapore,A0238,KUL,SIN,51
05-15-25,05-15-25,KUL,SIN,INT,3,No,No,4,4,Malaysia,Singapore,A0238,KUL,LHR,26
10-27-25,10-27-25,CGK,SIN,INT,0,No,No,1,1,Indonesia,Singapore,A0252,CGK,SIN,187
11-13-25,11-13-25,SYD,BKI,INT,2,No,No,4,4,Philippines,Malaysia,A0102,SYD,BKI,96
08-22-25,08-23-25,HND,LHR,INT,0,No,No,5,6,Japan,Thailand,A0454,HND,LHR,78
08-22-25,08-23-25,HND,LHR,INT,0,No,No,5,6,Japan,Thailand,A0454,HND,KUL,20
01-17-26,01-17-26,SYD,HND,INT,3,No,No,6,6,Philippines,Japan,A0065,SYD,HND,158
08-02-25,08-02-25,BKI,SYD,INT,2,No,No,6,6,Malaysia,Philippines,A0443,BKI,SYD,140
11-08-25,11-08-25,SIN,PEN,INT,1,No,No,6,6,Singapore,Malaysia,A0206,SIN,PEN,109
11-08-25,11-08-25,SIN,PEN,INT,1,No,No,6,6,Singapore,Malaysia,A0206,SIN,LHR,62
10-09-25,10-09-25,HND,PEN,INT,0,No,No,4,4,Japan,Malaysia,A0148,HND,PEN,52
10-09-25,10-09-25,HND,PEN,INT,0,No,No,4,4,Japan,Malaysia,A0148,HND,LHR,25
03-09-25,03-09-25,LHR,HND,INT,0,Yes,No,7,7,Thailand,Japan,A0209,LHR,HND,19
11-16-25,11-16-25,BKK,CGK,INT,1,No,No,7,7,Thailand,Indonesia,A0453,BKK,CGK,126
01-04-25,01-04-25,BKI,LHR,INT,3,No,No,6,6,Malaysia,Thailand,A0012,BKI,LHR,57
01-04-25,01-04-25,BKI,LHR,INT,3,No,No,6,6,Malaysia,Thailand,A0012,BKI,KUL,30
02-14-26,02-14-26,HND,LHR,INT,1,No,No,6,6,Japan,Thailand,A0357,HND,LHR,127
02-15-26,02-15-26,LHR,CGK,INT,2,No,Yes,7,7,Thailand,Indonesia,A0289,LHR,CGK,17
02-15-26,02-15-26,LHR,CGK,INT,2,No,Yes,7,7,Thailand,Indonesia,A0289,LHR,SYD,5
08-05-25,08-05-25,LHR,CGK,INT,0,No,No,2,2,Thailand,Indonesia,A0158,LHR,CGK,166
08-05-25,08-05-25,LHR,CGK,INT,0,No,No,2,2,Thailand,Indonesia,A0158,LHR,SYD,52
06-10-25,06-10-25,SYD,HND,INT,1,No,No,2,2,Philippines,Japan,A0031,SYD,HND,59
06-10-25,06-10-25,SYD,HND,INT,1,No,No,2,2,Philippines,Japan,A0031,SYD,BKK,25
04-07-26,04-07-26,SIN,BKI,INT,1,Yes,No,2,2,Singapore,Malaysia,A0242,SIN,BKI,57
04-07-26,04-07-26,SIN,BKI,INT,1,Yes,No,2,2,Singapore,Malaysia,A0242,SIN,BKK,15
01-26-26,01-26-26,SIN,PEN,INT,1,Yes,No,1,1,Singapore,Malaysia,A0206,SIN,PEN,115
01-26-26,01-26-26,SIN,PEN,INT,1,Yes,No,1,1,Singapore,Malaysia,A0206,SIN,LHR,46
03-22-25,03-22-25,PEN,JFK,INT,0,No,No,6,6,Malaysia,Indonesia,A0104,PEN,JFK,53
01-24-25,01-24-25,SIN,JFK,INT,2,No,No,5,5,Singapore,Indonesia,A0369,SIN,JFK,47
09-01-25,09-01-25,PEN,BKK,INT,3,No,No,1,1,Malaysia,Thailand,A0193,PEN,BKK,126
09-15-25,09-15-25,BKI,HND,INT,2,No,No,1,1,Malaysia,Japan,A0473,BKI,HND,151
09-05-25,09-05-25,LHR,KUL,INT,3,Yes,No,5,5,Thailand,Malaysia,A0495,LHR,KUL,123
09-05-25,09-05-25,LHR,KUL,INT,3,Yes,No,5,5,Thailand,Malaysia,A0495,LHR,PEN,46
05-19-26,05-19-26,JFK,LHR,INT,0,No,No,2,2,Indonesia,Thailand,A0359,JFK,LHR,127
03-28-26,03-28-26,SIN,BKI,INT,2,No,No,6,6,Singapore,Malaysia,A0322,SIN,BKI,154
10-25-25,10-25-25,HND,BKK,INT,1,Yes,No,6,6,Japan,Thailand,A0129,HND,BKK,103
10-25-25,10-25-25,HND,BKK,INT,1,Yes,No,6,6,Japan,Thailand,A0129,HND,JFK,40
07-17-25,07-17-25,PEN,KUL,DOM,2,Yes,No,4,4,Malaysia,Malaysia,A0402,PEN,KUL,221
06-02-25,06-03-25,SYD,BKI,INT,2,Yes,No,1,2,Philippines,Malaysia,A0292,SYD,BKI,124
06-30-25,06-30-25,JFK,PEN,INT,1,No,No,1,1,Indonesia,Malaysia,A0184,JFK,PEN,74
06-30-25,06-30-25,JFK,PEN,INT,1,No,No,1,1,Indonesia,Malaysia,A0184,JFK,LHR,18
09-25-25,09-25-25,BKI,PEN,DOM,0,No,No,4,4,Malaysia,Malaysia,A0302,BKI,PEN,6
09-25-25,09-25-25,BKI,PEN,DOM,0,No,No,4,4,Malaysia,Malaysia,A0302,BKI,LHR,2
10-12-25,10-12-25,HND,KUL,INT,3,No,No,7,7,Japan,Malaysia,A0077,HND,KUL,151
10-12-25,10-12-25,HND,KUL,INT,3,No,No,7,7,Japan,Malaysia,A0077,HND,PEN,64
09-30-25,09-30-25,BKI,KUL,DOM,0,No,No,2,2,Malaysia,Malaysia,A0432,BKI,KUL,33
07-24-25,07-24-25,KUL,JFK,INT,1,No,Yes,4,4,Malaysia,Indonesia,A0471,KUL,JFK,24
05-20-26,05-20-26,LHR,CGK,INT,0,Yes,No,3,3,Thailand,Indonesia,A0419,LHR,CGK,178
03-01-26,03-01-26,KUL,JFK,INT,3,Yes,No,7,7,Malaysia,Indonesia,A0020,KUL,JFK,50
02-06-26,02-06-26,KUL,LHR,INT,1,No,No,5,5,Malaysia,Thailand,A0218,KUL,LHR,54
01-05-25,01-05-25,SYD,PEN,INT,3,No,No,7,7,Philippines,Malaysia,A0183,SYD,PEN,65
03-01-25,03-01-25,SYD,KUL,INT,0,No,No,6,6,Philippines,Malaysia,A0413,SYD,KUL,85
05-12-25,05-12-25,SIN,PEN,INT,1,Yes,No,1,1,Singapore,Malaysia,A0206,SIN,PEN,31
05-12-25,05-12-25,SIN,PEN,INT,1,Yes,No,1,1,Singapore,Malaysia,A0206,SIN,LHR,15
01-28-26,01-28-26,BKI,HND,INT,2,Yes,No,3,3,Malaysia,Japan,A0088,BKI,HND,26
01-28-26,01-28-26,BKI,HND,INT,2,Yes,No,3,3,Malaysia,Japan,A0088,BKI,BKK,7
12-23-25,12-23-25,HND,KUL,INT,2,No,No,2,2,Japan,Malaysia,A0230,HND,KUL,83
03-27-25,03-27-25,BKK,KUL,INT,2,No,Yes,4,4,Thailand,Malaysia,A0212,BKK,KUL,34
10-19-25,10-19-25,JFK,SIN,INT,2,No,No,7,7,Indonesia,Singapore,A0337,JFK,SIN,207
07-25-25,07-25-25,BKI,PEN,DOM,3,Yes,No,5,5,Malaysia,Malaysia,A0424,BKI,PEN,44
04-17-25,04-17-25,HND,BKK,INT,3,No,No,4,4,Japan,Thailand,A0318,HND,BKK,129
04-17-25,04-17-25,HND,BKK,INT,3,No,No,4,4,Japan,Thailand,A0318,HND,JFK,61
08-14-25,08-14-25,SIN,BKK,INT,3,No,No,4,4,Singapore,Thailand,A0030,SIN,BKK,210
10-27-25,10-27-25,SIN,LHR,INT,0,No,No,1,1,Singapore,Thailand,A0227,SIN,LHR,161
10-27-25,10-27-25,SIN,LHR,INT,0,No,No,1,1,Singapore,Thailand,A0227,SIN,KUL,58
06-13-26,06-13-26,SYD,BKK,INT,0,Yes,No,6,6,Philippines,Thailand,A0321,SYD,BKK,47
06-13-26,06-13-26,SYD,BKK,INT,0,Yes,No,6,6,Philippines,Thailand,A0321,SYD,JFK,28
05-30-26,05-30-26,LHR,PEN,INT,3,No,No,6,6,Thailand,Malaysia,A0009,LHR,PEN,23
06-26-25,06-26-25,HND,SIN,INT,2,No,No,4,4,Japan,Singapore,A0106,HND,SIN,187
06-29-25,06-29-25,PEN,KUL,DOM,0,No,No,7,7,Malaysia,Malaysia,A0003,PEN,KUL,5
05-02-25,05-02-25,HND,CGK,INT,1,No,No,5,5,Japan,Indonesia,A0479,HND,CGK,73
05-02-25,05-02-25,HND,CGK,INT,1,No,No,5,5,Japan,Indonesia,A0479,HND,SYD,18
04-23-26,04-23-26,SYD,BKK,INT,0,Yes,No,4,4,Philippines,Thailand,A0321,SYD,BKK,13
04-23-26,04-23-26,SYD,BKK,INT,0,Yes,No,4,4,Philippines,Thailand,A0321,SYD,JFK,5
12-27-25,12-27-25,SIN,KUL,INT,1,Yes,No,6,6,Singapore,Malaysia,A0338,SIN,KUL,218
04-13-25,04-13-25,PEN,SIN,INT,1,No,No,7,7,Malaysia,Singapore,A0005,PEN,SIN,96
09-15-25,09-15-25,KUL,LHR,INT,2,No,Yes,1,1,Malaysia,Thailand,A0137,KUL,LHR,227
01-12-26,01-12-26,HND,JFK,INT,1,No,No,1,1,Japan,Indonesia,A0119,HND,JFK,116
04-22-26,04-22-26,CGK,PEN,INT,3,No,No,3,3,Indonesia,Malaysia,A0049,CGK,PEN,39
06-27-26,06-27-26,BKI,CGK,INT,1,No,No,6,6,Malaysia,Indonesia,A0095,BKI,CGK,124
06-27-26,06-27-26,BKI,CGK,INT,1,No,No,6,6,Malaysia,Indonesia,A0095,BKI,SYD,52
05-29-25,05-29-25,BKK,JFK,INT,2,No,No,4,4,Thailand,Indonesia,A0483,BKK,JFK,110
05-29-25,05-29-25,BKK,JFK,INT,2,No,No,4,4,Thailand,Indonesia,A0483,BKK,CGK,27
09-08-25,09-08-25,HND,PEN,INT,2,Yes,No,1,1,Japan,Malaysia,A0034,HND,PEN,233
03-16-25,03-16-25,BKI,CGK,INT,0,No,No,7,7,Malaysia,Indonesia,A0400,BKI,CGK,224
06-08-25,06-08-25,LHR,JFK,INT,3,No,No,7,7,Thailand,Indonesia,A0195,LHR,JFK,117
05-26-25,05-26-25,LHR,PEN,INT,3,Yes,No,1,1,Thailand,Malaysia,A0134,LHR,PEN,133
05-26-25,05-26-25,LHR,PEN,INT,3,Yes,No,1,1,Thailand,Malaysia,A0134,LHR,LHR,37
01-29-26,01-29-26,JFK,SIN,INT,3,No,No,4,4,Indonesia,Singapore,A0332,JFK,SIN,240
02-15-25,02-15-25,SYD,KUL,INT,2,Yes,No,6,6,Philippines,Malaysia,A0115,SYD,KUL,64
02-15-25,02-15-25,SYD,KUL,INT,2,Yes,No,6,6,Philippines,Malaysia,A0115,SYD,PEN,28
03-18-25,03-18-25,BKI,BKK,INT,2,No,No,2,2,Malaysia,Thailand,A0092,BKI,BKK,168
03-26-25,03-26-25,LHR,PEN,INT,2,No,No,3,3,Thailand,Malaysia,A0276,LHR,PEN,124
03-26-25,03-26-25,LHR,PEN,INT,2,No,No,3,3,Thailand,Malaysia,A0276,LHR,LHR,54
10-27-25,10-27-25,CGK,BKK,INT,0,No,No,1,1,Indonesia,Thailand,A0284,CGK,BKK,169
01-22-25,01-22-25,BKI,HND,INT,0,Yes,No,3,3,Malaysia,Japan,A0029,BKI,HND,40
01-22-25,01-22-25,BKI,HND,INT,0,Yes,No,3,3,Malaysia,Japan,A0029,BKI,BKK,11
08-23-25,08-23-25,PEN,BKK,INT,3,Yes,No,6,6,Malaysia,Thailand,A0235,PEN,BKK,106
04-06-25,04-06-25,LHR,KUL,INT,2,Yes,No,7,7,Thailand,Malaysia,A0495,LHR,KUL,58
04-06-25,04-06-25,LHR,KUL,INT,2,Yes,No,7,7,Thailand,Malaysia,A0495,LHR,PEN,35
02-22-26,02-22-26,CGK,SIN,INT,3,Yes,No,7,7,Indonesia,Singapore,A0396,CGK,SIN,156
10-28-25,10-28-25,SYD,PEN,INT,3,No,No,2,2,Philippines,Malaysia,A0498,SYD,PEN,175
10-28-25,10-28-25,SYD,PEN,INT,3,No,No,2,2,Philippines,Malaysia,A0498,SYD,LHR,62
03-04-26,03-04-26,JFK,CGK,INT,1,No,No,3,3,Indonesia,Indonesia,A0381,JFK,CGK,165
02-07-26,02-07-26,SYD,KUL,INT,0,Yes,No,6,6,Philippines,Malaysia,A0278,SYD,KUL,187
09-04-25,09-04-25,SYD,KUL,INT,0,Yes,No,4,4,Philippines,Malaysia,A0115,SYD,KUL,137
09-04-25,09-04-25,SYD,KUL,INT,0,Yes,No,4,4,Philippines,Malaysia,A0115,SYD,PEN,42
08-01-25,08-01-25,KUL,BKK,INT,2,No,No,5,5,Malaysia,Thailand,A0243,KUL,BKK,225
08-04-25,08-04-25,PEN,BKI,DOM,1,Yes,No,1,1,Malaysia,Malaysia,A0485,PEN,BKI,75
08-04-25,08-04-25,PEN,BKI,DOM,1,Yes,No,1,1,Malaysia,Malaysia,A0485,PEN,BKK,29
03-10-25,03-10-25,LHR,KUL,INT,3,No,No,1,1,Thailand,Malaysia,A0457,LHR,KUL,83
06-12-25,06-12-25,LHR,KUL,INT,0,No,No,4,4,Thailand,Malaysia,A0138,LHR,KUL,237
09-16-25,09-16-25,BKK,LHR,INT,2,No,No,2,2,Thailand,Thailand,A0490,BKK,LHR,225
01-22-25,01-22-25,SYD,KUL,INT,0,Yes,No,3,3,Philippines,Malaysia,A0374,SYD,KUL,138
01-22-25,01-22-25,SYD,KUL,INT,0,Yes,No,3,3,Philippines,Malaysia,A0374,SYD,PEN,58
11-03-25,11-03-25,KUL,CGK,INT,2,No,No,1,1,Malaysia,Indonesia,A0052,KUL,CGK,75
12-04-25,12-04-25,JFK,SIN,INT,3,No,No,4,4,Indonesia,Singapore,A0436,JFK,SIN,153
06-29-25,06-29-25,JFK,SYD,INT,0,No,No,7,7,Indonesia,Philippines,A0091,JFK,SYD,150
12-28-25,12-28-25,JFK,SIN,INT,1,No,No,7,7,Indonesia,Singapore,A0386,JFK,SIN,224
04-08-26,04-08-26,HND,BKK,INT,3,Yes,No,3,3,Japan,Thailand,A0129,HND,BKK,138
04-08-26,04-08-26,HND,BKK,INT,3,Yes,No,3,3,Japan,Thailand,A0129,HND,JFK,79
06-05-25,06-05-25,SYD,CGK,INT,3,No,No,4,4,Philippines,Indonesia,A0086,SYD,CGK,17
06-05-25,06-05-25,SYD,CGK,INT,3,No,No,4,4,Philippines,Indonesia,A0086,SYD,SYD,11
01-12-26,01-12-26,JFK,SYD,INT,3,No,No,1,1,Indonesia,Philippines,A0221,JFK,SYD,198
10-30-25,10-30-25,CGK,PEN,INT,2,No,No,4,4,Indonesia,Malaysia,A0130,CGK,PEN,67
07-19-25,07-19-25,LHR,BKK,INT,0,No,Yes,6,6,Thailand,Thailand,A0205,LHR,BKK,44
07-19-25,07-19-25,LHR,BKK,INT,0,No,Yes,6,6,Thailand,Thailand,A0205,LHR,JFK,24
07-23-25,07-23-25,BKK,BKI,INT,1,No,No,3,3,Thailand,Malaysia,A0262,BKK,BKI,158
04-30-25,04-30-25,SIN,SYD,INT,0,No,No,3,3,Singapore,Philippines,A0109,SIN,SYD,214
06-02-26,06-02-26,JFK,SYD,INT,1,No,No,2,2,Indonesia,Philippines,A0221,JFK,SYD,230
03-14-25,03-14-25,CGK,BKI,INT,2,No,No,5,5,Indonesia,Malaysia,A0330,CGK,BKI,183
01-30-25,01-30-25,BKK,JFK,INT,0,No,No,4,4,Thailand,Indonesia,A0018,BKK,JFK,171
04-26-26,04-26-26,KUL,BKK,INT,3,No,No,7,7,Malaysia,Thailand,A0243,KUL,BKK,231
04-12-25,04-12-25,CGK,BKK,INT,2,No,No,6,6,Indonesia,Thailand,A0354,CGK,BKK,203
04-28-25,04-28-25,JFK,BKI,INT,1,No,No,1,1,Indonesia,Malaysia,A0255,JFK,BKI,229
05-08-26,05-08-26,KUL,CGK,INT,2,No,No,5,5,Malaysia,Indonesia,A0171,KUL,CGK,212
12-27-25,12-27-25,HND,CGK,INT,3,Yes,No,6,6,Japan,Indonesia,A0390,HND,CGK,93
05-17-26,05-17-26,SIN,HND,INT,1,Yes,No,7,7,Singapore,Japan,A0366,SIN,HND,108
05-17-26,05-17-26,SIN,HND,INT,1,Yes,No,7,7,Singapore,Japan,A0366,SIN,BKK,53
04-10-26,04-10-26,BKI,CGK,INT,3,No,No,5,5,Malaysia,Indonesia,A0400,BKI,CGK,33
10-17-25,10-17-25,HND,PEN,INT,3,No,No,5,5,Japan,Malaysia,A0034,HND,PEN,200
08-17-25,08-17-25,JFK,HND,INT,3,No,No,7,7,Indonesia,Japan,A0497,JFK,HND,55
08-17-25,08-17-25,JFK,HND,INT,3,No,No,7,7,Indonesia,Japan,A0497,JFK,BKK,34
12-16-25,12-16-25,LHR,KUL,INT,2,Yes,No,2,2,Thailand,Malaysia,A0007,LHR,KUL,86
12-16-25,12-16-25,LHR,KUL,INT,2,Yes,No,2,2,Thailand,Malaysia,A0007,LHR,PEN,44
06-26-25,06-26-25,PEN,JFK,INT,0,No,No,4,4,Malaysia,Indonesia,A0236,PEN,JFK,183
02-02-26,02-02-26,HND,PEN,INT,1,Yes,No,1,1,Japan,Malaysia,A0034,HND,PEN,84
11-19-25,11-19-25,SIN,BKI,INT,1,Yes,No,3,3,Singapore,Malaysia,A0322,SIN,BKI,99
11-07-25,11-07-25,BKI,PEN,DOM,3,No,No,5,5,Malaysia,Malaysia,A0046,BKI,PEN,230
05-13-25,05-13-25,HND,BKK,INT,2,No,No,2,2,Japan,Thailand,A0129,HND,BKK,147
05-13-25,05-13-25,HND,BKK,INT,2,No,No,2,2,Japan,Thailand,A0129,HND,JFK,85
08-05-25,08-05-25,SIN,SYD,INT,1,No,No,2,2,Singapore,Philippines,A0109,SIN,SYD,77
02-04-25,02-04-25,LHR,SYD,INT,1,No,No,2,2,Thailand,Philippines,A0437,LHR,SYD,201
08-12-25,08-12-25,PEN,JFK,INT,1,No,No,2,2,Malaysia,Indonesia,A0033,PEN,JFK,168
01-22-25,01-22-25,LHR,HND,INT,0,No,No,3,3,Thailand,Japan,A0211,LHR,HND,69
01-22-25,01-22-25,LHR,HND,INT,0,No,No,3,3,Thailand,Japan,A0211,LHR,BKK,44
04-11-25,04-11-25,HND,JFK,INT,2,No,No,5,5,Japan,Indonesia,A0233,HND,JFK,37
04-11-25,04-11-25,HND,JFK,INT,2,No,No,5,5,Japan,Indonesia,A0233,HND,CGK,21
09-06-25,09-06-25,JFK,BKI,INT,3,Yes,No,6,6,Indonesia,Malaysia,A0255,JFK,BKI,10
06-16-25,06-16-25,SIN,BKI,INT,3,No,No,1,1,Singapore,Malaysia,A0401,SIN,BKI,12
01-22-25,01-22-25,KUL,PEN,DOM,1,No,No,3,3,Malaysia,Malaysia,A0305,KUL,PEN,8
01-22-25,01-22-25,KUL,PEN,DOM,1,No,No,3,3,Malaysia,Malaysia,A0305,KUL,LHR,2
06-23-26,06-23-26,SIN,SYD,INT,0,No,No,2,2,Singapore,Philippines,A0217,SIN,SYD,49
05-22-26,05-22-26,JFK,LHR,INT,1,No,No,5,5,Indonesia,Thailand,A0458,JFK,LHR,188
12-13-25,12-13-25,SYD,HND,INT,3,No,No,6,6,Philippines,Japan,A0065,SYD,HND,98
05-21-25,05-21-25,SIN,SYD,INT,3,No,No,3,3,Singapore,Philippines,A0446,SIN,SYD,84
06-05-25,06-05-25,SYD,HND,INT,0,No,Yes,4,4,Philippines,Japan,A0032,SYD,HND,44
05-24-25,05-24-25,SYD,SIN,INT,3,No,No,6,6,Philippines,Singapore,A0314,SYD,SIN,7
05-18-25,05-18-25,JFK,SYD,INT,3,No,No,7,7,Indonesia,Philippines,A0221,JFK,SYD,45
08-09-25,08-09-25,LHR,SYD,INT,2,No,No,6,6,Thailand,Philippines,A0191,LHR,SYD,9
08-09-25,08-09-25,LHR,SYD,INT,2,No,No,6,6,Thailand,Philippines,A0191,LHR,PEN,3
07-12-25,07-12-25,SIN,BKI,INT,3,Yes,No,6,6,Singapore,Malaysia,A0194,SIN,BKI,115
05-22-26,05-22-26,HND,SYD,INT,3,No,No,5,5,Japan,Philippines,A0412,HND,SYD,216
01-29-26,01-29-26,BKI,HND,INT,2,Yes,No,4,4,Malaysia,Japan,A0088,BKI,HND,173
01-29-26,01-29-26,BKI,HND,INT,2,Yes,No,4,4,Malaysia,Japan,A0088,BKI,BKK,66
05-31-25,05-31-25,SIN,JFK,INT,2,No,No,6,6,Singapore,Indonesia,A0369,SIN,JFK,233
01-02-25,01-02-25,SYD,CGK,INT,0,Yes,No,4,4,Philippines,Indonesia,A0124,SYD,CGK,40
05-12-25,05-12-25,JFK,SIN,INT,0,No,No,1,1,Indonesia,Singapore,A0121,JFK,SIN,22
05-12-25,05-12-25,JFK,SIN,INT,0,No,No,1,1,Indonesia,Singapore,A0121,JFK,LHR,14
06-23-25,06-23-25,SIN,KUL,INT,2,No,No,1,1,Singapore,Malaysia,A0108,SIN,KUL,159
06-23-25,06-23-25,SIN,KUL,INT,2,No,No,1,1,Singapore,Malaysia,A0108,SIN,PEN,71
04-12-25,04-12-25,KUL,LHR,INT,0,No,No,6,6,Malaysia,Thailand,A0100,KUL,LHR,116
06-29-26,06-29-26,JFK,HND,INT,2,No,No,1,1,Indonesia,Japan,A0178,JFK,HND,167
02-25-26,02-25-26,CGK,JFK,INT,3,No,No,3,3,Indonesia,Indonesia,A0244,CGK,JFK,11
06-01-26,06-01-26,KUL,JFK,INT,1,No,No,1,1,Malaysia,Indonesia,A0011,KUL,JFK,40
06-01-26,06-01-26,KUL,JFK,INT,1,No,No,1,1,Malaysia,Indonesia,A0011,KUL,CGK,25
02-11-26,02-11-26,SYD,HND,INT,2,No,No,3,3,Philippines,Japan,A0032,SYD,HND,182
03-30-25,03-30-25,BKI,KUL,DOM,0,No,No,7,7,Malaysia,Malaysia,A0146,BKI,KUL,71
04-27-26,04-27-26,SYD,CGK,INT,0,No,No,1,1,Philippines,Indonesia,A0192,SYD,CGK,145
10-16-25,10-16-25,SIN,JFK,INT,2,No,No,4,4,Singapore,Indonesia,A0369,SIN,JFK,77
07-23-25,07-23-25,KUL,JFK,INT,0,No,No,3,3,Malaysia,Indonesia,A0287,KUL,JFK,93
07-23-25,07-23-25,KUL,JFK,INT,0,No,No,3,3,Malaysia,Indonesia,A0287,KUL,CGK,41
03-04-26,03-04-26,KUL,SYD,INT,0,Yes,No,3,3,Malaysia,Philippines,A0270,KUL,SYD,14
03-04-26,03-04-26,KUL,SYD,INT,0,Yes,No,3,3,Malaysia,Philippines,A0270,KUL,PEN,6
03-28-26,03-29-26,SIN,LHR,INT,0,No,No,6,7,Singapore,Thailand,A0056,SIN,LHR,44
03-28-26,03-29-26,SIN,LHR,INT,0,No,No,6,7,Singapore,Thailand,A0056,SIN,KUL,19
01-11-26,01-11-26,BKK,KUL,INT,0,Yes,No,7,7,Thailand,Malaysia,A0212,BKK,KUL,27
02-16-25,02-16-25,SIN,PEN,INT,1,Yes,No,7,7,Singapore,Malaysia,A0197,SIN,PEN,120
10-24-25,10-24-25,SYD,CGK,INT,1,Yes,No,5,5,Philippines,Indonesia,A0323,SYD,CGK,156
06-22-25,06-22-25,HND,SIN,INT,0,Yes,No,7,7,Japan,Singapore,A0277,HND,SIN,183
05-22-26,05-22-26,SYD,PEN,INT,2,No,No,5,5,Philippines,Malaysia,A0335,SYD,PEN,95
09-24-25,09-24-25,LHR,BKI,INT,3,Yes,No,3,3,Thailand,Malaysia,A0214,LHR,BKI,160
01-05-26,01-05-26,BKI,PEN,DOM,3,Yes,No,1,1,Malaysia,Malaysia,A0488,BKI,PEN,134
02-15-26,02-15-26,BKI,PEN,DOM,3,Yes,No,7,7,Malaysia,Malaysia,A0182,BKI,PEN,189
06-26-25,06-26-25,PEN,BKI,DOM,0,No,No,4,4,Malaysia,Malaysia,A0485,PEN,BKI,86
06-26-25,06-26-25,PEN,BKI,DOM,0,No,No,4,4,Malaysia,Malaysia,A0485,PEN,BKK,25
04-11-25,04-11-25,CGK,SIN,INT,2,No,No,5,5,Indonesia,Singapore,A0452,CGK,SIN,204
10-04-25,10-04-25,SYD,SIN,INT,2,No,No,6,6,Philippines,Singapore,A0112,SYD,SIN,17
10-04-25,10-04-25,SYD,SIN,INT,2,No,No,6,6,Philippines,Singapore,A0112,SYD,LHR,9
09-07-25,09-07-25,PEN,LHR,INT,0,Yes,No,7,7,Malaysia,Thailand,A0425,PEN,LHR,89
10-02-25,10-02-25,KUL,SYD,INT,3,No,No,4,4,Malaysia,Philippines,A0426,KUL,SYD,16
10-02-25,10-02-25,KUL,SYD,INT,3,No,No,4,4,Malaysia,Philippines,A0426,KUL,PEN,9
09-09-25,09-09-25,SYD,BKI,INT,1,Yes,No,2,2,Philippines,Malaysia,A0421,SYD,BKI,78
03-29-25,03-29-25,BKI,PEN,DOM,2,No,No,6,6,Malaysia,Malaysia,A0424,BKI,PEN,65
04-22-26,04-22-26,CGK,LHR,INT,1,No,No,3,3,Indonesia,Thailand,A0373,CGK,LHR,204
05-26-26,05-26-26,SYD,JFK,INT,1,No,No,2,2,Philippines,Indonesia,A0156,SYD,JFK,182
02-27-25,02-27-25,HND,KUL,INT,0,No,No,4,4,Japan,Malaysia,A0489,HND,KUL,54
12-08-25,12-08-25,LHR,PEN,INT,2,Yes,No,1,1,Thailand,Malaysia,A0317,LHR,PEN,32
06-17-25,06-17-25,HND,LHR,INT,2,Yes,No,2,2,Japan,Thailand,A0266,HND,LHR,211
11-05-25,11-05-25,HND,CGK,INT,1,No,No,3,3,Japan,Indonesia,A0096,HND,CGK,181
07-10-25,07-10-25,SYD,KUL,INT,3,Yes,No,4,4,Philippines,Malaysia,A0481,SYD,KUL,123
04-08-26,04-08-26,BKK,SYD,INT,0,Yes,No,3,3,Thailand,Philippines,A0459,BKK,SYD,43
02-09-25,02-09-25,HND,BKI,INT,3,No,No,7,7,Japan,Malaysia,A0001,HND,BKI,154
04-03-25,04-03-25,JFK,KUL,INT,0,No,No,4,4,Indonesia,Malaysia,A0482,JFK,KUL,27
04-03-25,04-03-25,JFK,KUL,INT,0,No,No,4,4,Indonesia,Malaysia,A0482,JFK,PEN,16
02-23-25,02-23-25,SYD,CGK,INT,3,No,No,7,7,Philippines,Indonesia,A0047,SYD,CGK,14
02-15-26,02-15-26,BKI,PEN,DOM,2,Yes,No,7,7,Malaysia,Malaysia,A0424,BKI,PEN,9
12-07-25,12-07-25,KUL,SYD,INT,2,No,No,7,7,Malaysia,Philippines,A0270,KUL,SYD,27
12-07-25,12-07-25,KUL,SYD,INT,2,No,No,7,7,Malaysia,Philippines,A0270,KUL,PEN,15
05-07-26,05-07-26,BKK,LHR,INT,0,Yes,No,4,4,Thailand,Thailand,A0490,BKK,LHR,94
02-02-26,02-02-26,BKI,LHR,INT,2,No,No,1,1,Malaysia,Thailand,A0348,BKI,LHR,74
01-01-25,01-01-25,HND,BKK,INT,0,No,No,3,3,Japan,Thailand,A0318,HND,BKK,118
01-01-25,01-01-25,HND,BKK,INT,0,No,No,3,3,Japan,Thailand,A0318,HND,JFK,56
03-06-26,03-06-26,KUL,BKI,DOM,2,No,No,5,5,Malaysia,Malaysia,A0066,KUL,BKI,134
06-05-26,06-05-26,LHR,CGK,INT,3,Yes,No,5,5,Thailand,Indonesia,A0309,LHR,CGK,78
