IL_DepartureDate,IL_ArrivalDate,Day_of_Week_Departure,Day_of_Week_Arrival,LegNumber,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Jan_Dep,Jan_Arr,Feb_Dep,Feb_Arr,Mar_Dep,Mar_Arr,Apr_Dep,Apr_Arr,May_Dep,May_Arr,Jun_Dep,Jun_Arr,Jul_Dep,Jul_Arr,Aug_Dep,Aug_Arr,Sep_Dep,Sep_Arr,Oct_Dep,Oct_Arr,Nov_Dep,Nov_Arr,Dec_Dep,Dec_Arr,TotalDepPax,TotalArrPax,DepartureCountry,ArrivalCountry
10-13-25,10-13-25,1,1,A0098,LHR,KUL,INT,0,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,8,Thailand,Malaysia
09-21-25,09-21-25,7,7,A0326,SYD,HND,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,234,234,Philippines,Japan
03-06-26,03-06-26,5,5,A0422,CGK,PEN,INT,2,Yes,No,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,Indonesia,Malaysia
04-25-26,04-25-26,6,6,A0215,SIN,CGK,INT,3,No,No,0,0,0,0,0,0,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,184,Singapore,Indonesia
11-22-25,11-22-25,6,6,A0294,CGK,HND,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,98,98,Indonesia,Japan
05-17-25,05-17-25,6,6,A0176,BKI,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,Malaysia,Thailand
02-22-25,02-22-25,6,6,A0187,LHR,SYD,INT,2,No,No,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,Thailand,Philippines
03-20-26,03-20-26,5,5,A0246,JFK,LHR,INT,2,No,No,0,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,Indonesia,Thailand
07-21-25,07-21-25,1,1,A0469,PEN,KUL,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,0,0,0,0,0,0,0,178,178,Malaysia,Malaysia
05-26-25,05-26-25,1,1,A0368,CGK,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,Indonesia,Indonesia
07-25-25,07-25-25,5,5,A0406,HND,BKK,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,62,62,Japan,Thailand
10-26-25,10-26-25,7,7,A0419,LHR,CGK,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,120,120,Thailand,Indonesia
04-21-25,04-21-25,1,1,A0215,SIN,CGK,INT,0,Yes,No,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,Singapore,Indonesia
06-20-25,06-20-25,5,5,A0483,BKK,JFK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,31,31,Thailand,Indonesia
03-03-25,03-03-25,1,1,A0286,CGK,HND,INT,2,No,No,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,Indonesia,Japan
07-30-25,07-30-25,3,3,A0103,LHR,SYD,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,69,69,Thailand,Philippines
02-05-25,02-05-25,3,3,A0420,BKI,SYD,INT,1,Yes,No,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Malaysia,Philippines
05-29-26,05-29-26,5,5,A0109,SIN,SYD,INT,1,No,No,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,Singapore,Philippines
02-08-25,02-08-25,6,6,A0011,KUL,JFK,INT,1,Yes,No,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,Malaysia,Indonesia
03-31-25,03-31-25,1,1,A0192,SYD,CGK,INT,1,No,No,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,Philippines,Indonesia
12-15-25,12-15-25,1,1,A0124,SYD,CGK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,180,180,Philippines,Indonesia
07-13-25,07-13-25,7,7,A0234,CGK,SIN,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,57,57,Indonesia,Singapore
05-29-25,05-29-25,4,4,A0408,JFK,PEN,INT,0,Yes,No,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,Indonesia,Malaysia
02-19-26,02-19-26,4,4,A0019,CGK,HND,INT,0,Yes,No,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,Indonesia,Japan
06-21-25,06-21-25,6,6,A0365,PEN,HND,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,234,234,Malaysia,Japan
02-11-26,02-11-26,3,3,A0281,BKK,KUL,INT,0,No,No,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,Thailand,Malaysia
05-13-25,05-13-25,2,2,A0179,BKI,BKK,INT,3,No,No,0,0,0,0,0,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,157,Malaysia,Thailand
05-07-25,05-07-25,3,3,A0366,SIN,HND,INT,2,No,No,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,Singapore,Japan
02-09-25,02-09-25,7,7,A0138,LHR,KUL,INT,2,No,No,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,Thailand,Malaysia
12-03-25,12-03-25,3,3,A0407,HND,JFK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,Japan,Indonesia
05-09-25,05-09-25,5,5,A0320,BKK,KUL,INT,0,Yes,No,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,Thailand,Malaysia
12-02-25,12-02-25,2,2,A0242,SIN,BKI,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,110,Singapore,Malaysia
01-27-26,01-27-26,2,2,A0429,HND,SIN,INT,2,No,No,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,Japan,Singapore
05-11-25,05-11-25,7,7,A0101,BKK,PEN,INT,0,No,No,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,Thailand,Malaysia
05-25-26,05-25-26,1,1,A0344,BKI,JFK,INT,0,No,No,0,0,0,0,0,0,0,0,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,Malaysia,Indonesia
04-20-26,04-20-26,1,1,A0269,PEN,BKI,DOM,0,Yes,No,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,Malaysia,Malaysia
06-18-26,06-18-26,4,4,A0045,HND,CGK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,111,111,Japan,Indonesia
01-02-25,01-02-25,4,4,A0422,CGK,PEN,INT,1,No,No,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,Indonesia,Malaysia
06-25-25,06-25-25,3,3,A0171,KUL,CGK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,90,90,Malaysia,Indonesia
01-13-25,01-13-25,1,1,A0205,LHR,BKK,INT,1,No,No,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,Thailand,Thailand
05-02-25,05-02-25,5,5,A0046,BKI,PEN,DOM,2,Yes,No,0,0,0,0,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,Malaysia,Malaysia
06-19-25,06-19-25,4,4,A0338,SIN,KUL,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,89,89,Singapore,Malaysia
06-06-26,06-06-26,6,6,A0106,HND,SIN,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,48,48,Japan,Singapore
10-06-25,10-06-25,1,1,A0401,SIN,BKI,INT,1,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0,0,0,0,219,219,Singapore,Malaysia
04-22-26,04-22-26,3,3,A0429,HND,SIN,INT,1,No,No,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,Japan,Singapore
04-12-25,04-12-25,6,6,A0089,SYD,JFK,INT,2,No,No,0,0,0,0,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,Philippines,Indonesia
05-15-25,05-15-25,4,4,A0129,HND,BKK,INT,1,Yes,Yes,0,0,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,Japan,Thailand
08-11-25,08-11-25,1,1,A0171,KUL,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,125,125,Malaysia,Indonesia
05-14-26,05-14-26,4,4,A0370,BKK,PEN,INT,2,Yes,No,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,Thailand,Malaysia
11-04-25,11-04-25,2,2,A0006,HND,PEN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,90,90,Japan,Malaysia
02-17-26,02-17-26,2,2,A0332,JFK,SIN,INT,0,No,No,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Indonesia,Singapore
11-23-25,11-23-25,7,7,A0004,HND,JFK,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,73,73,Japan,Indonesia
02-24-26,02-24-26,2,2,A0380,HND,LHR,INT,1,No,No,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,Japan,Thailand
08-05-25,08-05-25,2,2,A0372,BKK,HND,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,105,105,Thailand,Japan
06-26-25,06-26-25,4,4,A0107,CGK,PEN,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,179,179,Indonesia,Malaysia
06-25-26,06-25-26,4,4,A0416,KUL,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,115,115,Malaysia,Philippines
09-13-25,09-13-25,6,6,A0171,KUL,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0,0,0,0,0,0,131,131,Malaysia,Indonesia
03-12-25,03-12-25,3,3,A0124,SYD,CGK,INT,0,No,No,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,Philippines,Indonesia
11-03-25,11-03-25,1,1,A0231,SYD,BKK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,0,0,217,217,Philippines,Thailand
05-18-25,05-18-25,7,7,A0323,SYD,CGK,INT,2,No,No,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,Philippines,Indonesia
01-19-25,01-19-25,7,7,A0257,LHR,CGK,INT,3,No,No,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,Thailand,Indonesia
01-16-25,01-16-25,4,4,A0311,JFK,CGK,INT,1,No,No,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,Indonesia,Indonesia
11-09-25,11-09-25,7,7,A0023,SYD,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,104,104,Philippines,Indonesia
05-21-26,05-21-26,4,4,A0265,BKK,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,Thailand,Indonesia
11-28-25,11-28-25,5,5,A0467,PEN,BKK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,0,0,176,176,Malaysia,Thailand
01-06-25,01-06-25,1,1,A0381,JFK,CGK,INT,1,No,No,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,Indonesia,Indonesia
11-10-25,11-10-25,1,1,A0023,SYD,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0,0,206,206,Philippines,Indonesia
05-04-25,05-04-25,7,7,A0248,SYD,BKK,INT,2,No,No,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,Philippines,Thailand
01-13-25,01-13-25,1,1,A0019,CGK,HND,INT,1,No,No,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,Indonesia,Japan
05-21-26,05-21-26,4,4,A0048,JFK,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,Indonesia,Thailand
05-03-26,05-03-26,7,7,A0196,HND,BKI,INT,2,No,No,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,Japan,Malaysia
01-21-26,01-21-26,3,3,A0087,JFK,BKI,INT,1,No,No,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,Indonesia,Malaysia
09-06-25,09-06-25,6,6,A0002,HND,SYD,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,0,0,0,0,0,0,224,224,Japan,Philippines
06-06-25,06-06-25,5,5,A0236,PEN,JFK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,91,91,Malaysia,Indonesia
03-17-25,03-17-25,1,1,A0409,CGK,BKK,INT,0,No,No,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,Indonesia,Thailand
02-28-25,02-28-25,5,5,A0365,PEN,HND,INT,3,No,No,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,Malaysia,Japan
06-23-26,06-23-26,2,2,A0465,SIN,CGK,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,Singapore,Indonesia
07-07-25,07-07-25,1,1,A0200,SYD,BKK,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,49,49,Philippines,Thailand
06-15-25,06-15-25,7,7,A0287,KUL,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,56,56,Malaysia,Indonesia
09-08-25,09-08-25,1,1,A0058,PEN,SYD,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,35,35,Malaysia,Philippines
02-21-25,02-21-25,5,5,A0479,HND,CGK,INT,1,No,No,0,0,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,Japan,Indonesia
10-12-25,10-12-25,7,7,A0071,BKI,PEN,DOM,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,144,144,Malaysia,Malaysia
03-21-26,03-21-26,6,6,A0302,BKI,PEN,DOM,0,No,No,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,Malaysia,Malaysia
03-11-25,03-11-25,2,2,A0017,LHR,JFK,INT,1,No,No,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,Thailand,Indonesia
07-09-25,07-09-25,3,3,A0019,CGK,HND,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,171,171,Indonesia,Japan
02-19-26,02-19-26,4,4,A0172,BKK,JFK,INT,2,Yes,No,0,0,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,Thailand,Indonesia
01-02-26,01-02-26,5,5,A0278,SYD,KUL,INT,1,No,No,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,Philippines,Malaysia
04-29-26,04-29-26,3,3,A0497,JFK,HND,INT,2,No,No,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,Indonesia,Japan
12-14-25,12-14-25,7,7,A0419,LHR,CGK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,86,Thailand,Indonesia
01-05-25,01-05-25,7,7,A0282,JFK,SIN,INT,0,Yes,No,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,Indonesia,Singapore
06-23-25,06-23-25,1,1,A0032,SYD,HND,INT,2,No,Yes,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,61,61,Philippines,Japan
07-08-25,07-08-25,2,2,A0307,SIN,KUL,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0,0,0,0,0,0,0,0,0,0,219,219,Singapore,Malaysia
12-07-25,12-07-25,7,7,A0358,LHR,KUL,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,117,117,Thailand,Malaysia
02-28-26,02-28-26,6,6,A0398,SYD,HND,INT,1,Yes,No,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,Philippines,Japan
04-18-25,04-18-25,5,5,A0230,HND,KUL,INT,2,Yes,No,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,Japan,Malaysia
02-04-25,02-04-25,2,2,A0042,LHR,KUL,INT,2,No,No,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,Thailand,Malaysia
01-15-25,01-15-25,3,3,A0110,HND,CGK,INT,2,No,No,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,Japan,Indonesia
01-14-25,01-14-25,2,2,A0438,BKI,CGK,INT,0,No,No,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,Malaysia,Indonesia
06-04-26,06-04-26,4,4,A0465,SIN,CGK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,167,167,Singapore,Indonesia
11-25-25,11-25-25,2,2,A0332,JFK,SIN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,0,146,146,Indonesia,Singapore
12-06-25,12-06-25,6,6,A0386,JFK,SIN,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,Indonesia,Singapore
12-12-25,12-12-25,5,5,A0419,LHR,CGK,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,159,159,Thailand,Indonesia
05-10-26,05-10-26,7,7,A0461,BKK,KUL,INT,3,No,No,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,Thailand,Malaysia
10-02-25,10-02-25,4,4,A0311,JFK,CGK,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,Indonesia,Indonesia
02-23-26,02-23-26,1,1,A0078,PEN,BKK,INT,2,Yes,No,0,0,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,Malaysia,Thailand
10-17-25,10-17-25,5,5,A0016,CGK,KUL,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,77,77,Indonesia,Malaysia
03-14-25,03-14-25,5,5,A0411,BKK,KUL,INT,2,Yes,No,0,0,0,0,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,Thailand,Malaysia
01-17-26,01-17-26,6,6,A0231,SYD,BKK,INT,2,No,No,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,Philippines,Thailand
06-06-25,06-06-25,5,5,A0451,JFK,CGK,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,114,114,Indonesia,Indonesia
03-26-26,03-26-26,4,4,A0091,JFK,SYD,INT,2,Yes,No,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,Indonesia,Philippines
03-24-25,03-24-25,1,1,A0274,SYD,JFK,INT,0,No,Yes,0,0,0,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,Philippines,Indonesia
06-14-26,06-14-26,7,7,A0054,CGK,KUL,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,135,135,Indonesia,Malaysia
09-04-25,09-04-25,4,4,A0338,SIN,KUL,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,0,0,0,0,0,0,220,220,Singapore,Malaysia
03-24-25,03-24-25,1,1,A0213,SYD,KUL,INT,0,No,No,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,Philippines,Malaysia
04-01-26,04-01-26,3,3,A0162,JFK,KUL,INT,3,No,No,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,Indonesia,Malaysia
11-07-25,11-07-25,5,5,A0102,SYD,BKI,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,226,226,Philippines,Malaysia
08-11-25,08-11-25,1,1,A0322,SIN,BKI,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,80,80,Singapore,Malaysia
06-05-26,06-05-26,5,5,A0157,LHR,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,58,58,Thailand,Indonesia
10-02-25,10-02-25,4,4,A0037,HND,SYD,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,234,234,Japan,Philippines
04-23-26,04-23-26,4,4,A0357,HND,LHR,INT,1,No,No,0,0,0,0,0,0,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,Japan,Thailand
02-06-25,02-06-25,4,4,A0364,KUL,SIN,INT,2,Yes,No,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,Malaysia,Singapore
01-11-25,01-11-25,6,6,A0181,LHR,SIN,INT,2,Yes,No,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,Thailand,Singapore
12-23-25,12-23-25,2,2,A0295,PEN,CGK,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,142,142,Malaysia,Indonesia
03-19-25,03-19-25,3,3,A0463,BKI,JFK,INT,3,No,No,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,Malaysia,Indonesia
11-06-25,11-06-25,4,4,A0176,BKI,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,98,98,Malaysia,Thailand
06-22-26,06-22-26,1,1,A0124,SYD,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,90,90,Philippines,Indonesia
05-27-25,05-27-25,2,2,A0060,BKI,BKK,INT,0,No,No,0,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,Malaysia,Thailand
06-27-26,06-27-26,6,6,A0288,CGK,KUL,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,201,201,Indonesia,Malaysia
02-09-26,02-09-26,1,1,A0446,SIN,SYD,INT,3,Yes,No,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,Singapore,Philippines
09-25-25,09-25-25,4,4,A0052,KUL,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,31,31,Malaysia,Indonesia
11-18-25,11-18-25,2,2,A0227,SIN,LHR,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,121,121,Singapore,Thailand
08-20-25,08-20-25,3,3,A0132,KUL,PEN,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,159,159,Malaysia,Malaysia
05-04-26,05-04-26,1,1,A0317,LHR,PEN,INT,2,No,No,0,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,Thailand,Malaysia
04-08-26,04-08-26,3,3,A0077,HND,KUL,INT,3,No,No,0,0,0,0,0,0,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,Japan,Malaysia
01-02-25,01-02-25,4,4,A0016,CGK,KUL,INT,3,No,No,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,Indonesia,Malaysia
04-03-26,04-03-26,5,5,A0251,HND,JFK,INT,1,No,No,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,Japan,Indonesia
